category,sample_id,seed,width,depth,height,time_seconds,success,error
bed,0262,42,0.5430206210008826,0.8735046525356831,0.43996817457775106,13.227179765701294,True,
bed,0025,42,1.1102200884049778,1.114668703150031,0.44855729562645347,22.92572832107544,True,
bed,0887,42,0.6475509938457811,0.8700639407338633,0.3860436679328052,10.277510643005371,True,
bed,0362,42,0.6651734575139044,0.8490918506551415,0.5198900033084369,9.898125648498535,True,
sofa,0525,42,0.965424483543958,0.5167046327541375,0.4708067629643021,13.69674301147461,True,
sofa,0446,42,1.000638536418933,0.3984427651342267,0.39955359721862604,11.425878286361694,True,
sofa,1943,42,1.0506822205662179,0.408371284725658,0.44481607059918815,10.41953182220459,True,
sofa,1859,42,0.9657080388574076,0.4931389657995009,0.4548327470247979,12.894481420516968,True,
chair,0434,42,0.5450649816007219,0.6243757720375503,1.0258117946627605,15.623451471328735,True,
chair,2615,42,0.5056384006449871,0.5598131706524696,1.0704645442676837,8.719091653823853,True,
chair,0265,42,0.5835286011391585,0.6483189178381576,0.9795841025969547,13.687699794769287,True,
chair,2337,42,0.577075188376166,0.6467034288028147,1.0786529127340998,6.778425455093384,True,
table,1074,42,0.6738031685895418,0.6467399704189611,0.5031551624023953,14.384260416030884,True,
table,0616,42,1.0647865341006622,0.6894357192681613,1.066485864715038,20.280457019805908,True,
table,1280,42,0.6992782829647679,0.7848454342191378,0.8445780103894496,12.380705833435059,True,
table,0128,42,0.8989116044258305,0.9765643722518563,1.0395362075318444,19.197428226470947,True,
desk,0103,42,1.2563528657061067,0.2336413367900278,0.6681062735822276,14.06798243522644,True,
desk,0033,42,0.2592412905335014,0.9439937115489019,0.5221533159344263,7.443634510040283,True,
desk,0679,42,1.0098148877103328,0.4332520323904473,0.8135671275518657,6.927839994430542,True,
bookcase,0229,42,0.5265639667620523,0.19005432678518583,0.9522967650910783,8.274693727493286,True,
bookcase,0339,42,0.6782776231847472,0.2344357618118143,0.8888878202958166,13.988374948501587,True,
bookcase,0187,42,0.4920583819263835,0.17642260230997733,1.000922547261232,9.310734272003174,True,
wardrobe,0234,42,0.6234759183504515,0.32690150600826606,0.9723148357422936,17.321523904800415,True,
wardrobe,0102,42,0.4529644414744364,0.2434994006525291,1.0009607884418588,10.862967014312744,True,
wardrobe,0126,42,0.7549921450065241,0.3393939071269534,0.9873462622605366,18.04213786125183,True,
